"8bitoperator JVE";24;False;False;1;0;1;1
32;2;2;6;32;6;0
33;114;104;8;32;12;2
34;124;104;10;32;12;0
35;136;104;14;32;16;0
36;152;104;12;32;14;0
37;166;104;14;32;16;0
38;182;104;14;32;16;0
39;198;104;4;32;6;0
40;204;104;8;32;10;0
41;214;104;8;32;10;0
42;238;104;16;32;18;0
43;366;104;12;32;14;0
44;256;104;4;32;6;0
45;262;104;12;32;14;0
46;276;104;4;32;6;0
47;282;104;12;32;14;0
48;296;104;12;32;14;0
49;310;104;12;32;14;0
50;324;104;12;32;14;0
51;338;104;12;32;14;0
52;352;104;12;32;14;0
53;100;104;12;32;14;0
54;86;104;12;32;14;0
55;72;104;12;32;14;0
56;58;104;12;32;14;0
57;322;70;12;32;14;0
58;336;70;4;32;6;0
59;342;70;4;32;6;0
60;348;70;10;32;12;0
61;360;70;12;32;14;0
62;374;70;10;32;12;0
63;386;70;12;32;14;0
64;400;70;12;32;14;0
65;414;70;12;32;14;0
66;428;70;12;32;14;0
67;442;70;12;32;14;0
68;456;70;12;32;14;0
69;470;70;12;32;14;0
70;484;70;12;32;14;0
71;498;70;12;32;14;0
72;2;104;12;32;14;0
73;16;104;12;32;14;0
74;30;104;12;32;14;0
75;44;104;12;32;14;0
76;224;104;12;32;14;0
77;380;104;14;32;16;0
78;396;104;12;32;14;0
79;410;104;12;32;14;0
80;252;138;12;32;14;0
81;266;138;12;32;14;0
82;280;138;12;32;14;0
83;294;138;12;32;14;0
84;308;138;12;32;14;0
85;322;138;12;32;14;0
86;336;138;12;32;14;0
87;350;138;14;32;16;0
88;366;138;12;32;14;0
89;394;138;12;32;14;0
90;16;172;12;32;14;0
91;408;138;8;32;10;0
92;418;138;12;32;14;0
93;432;138;8;32;10;0
94;442;138;12;32;14;0
95;456;138;8;32;10;0
96;466;138;6;32;8;0
97;474;138;12;32;14;0
98;488;138;12;32;14;0
99;2;172;12;32;14;0
100;238;138;12;32;14;0
101;380;138;12;32;14;0
102;224;138;12;32;14;0
103;44;138;12;32;14;0
104;424;104;12;32;14;0
105;438;104;12;32;14;0
106;452;104;12;32;14;0
107;466;104;12;32;14;0
108;480;104;12;32;14;0
109;494;104;14;32;16;0
110;2;138;12;32;14;0
111;16;138;12;32;14;0
112;30;138;12;32;14;0
113;58;138;12;32;14;0
114;198;138;12;32;14;0
115;72;138;12;32;14;0
116;86;138;12;32;14;0
117;100;138;12;32;14;0
118;114;138;12;32;14;0
119;128;138;14;32;16;0
120;144;138;12;32;14;0
121;158;138;12;32;14;0
122;172;138;12;32;14;0
123;186;138;10;32;12;0
124;316;70;4;32;6;0
125;212;138;10;32;12;0
126;300;70;14;32;16;0
161;446;36;8;32;10;0
162;326;2;12;32;14;0
163;340;2;14;32;16;0
164;356;2;12;32;14;0
165;370;2;12;32;14;0
166;384;2;4;32;6;0
167;390;2;12;32;14;0
168;404;2;12;32;14;0
169;418;2;14;32;16;0
170;434;2;10;32;12;0
171;460;2;14;32;16;0
172;88;36;12;32;14;0
173;476;2;12;32;14;0
174;490;2;14;32;16;0
176;2;36;8;32;10;0
177;12;36;12;32;14;0
178;26;36;10;32;12;0
179;38;36;10;32;12;0
180;50;36;6;32;8;0
181;58;36;12;32;14;0
182;72;36;14;32;16;0
183;320;2;4;32;6;0
184;312;2;6;32;8;0
185;302;2;8;32;10;0
186;290;2;10;32;12;0
187;10;2;14;32;16;0
188;26;2;14;32;16;0
189;42;2;14;32;16;0
190;58;2;14;32;16;0
191;74;2;12;32;14;0
192;88;2;12;32;14;0
193;102;2;12;32;14;0
194;116;2;12;32;14;0
195;130;2;14;32;14;0
196;146;2;12;32;14;0
197;160;2;12;32;14;0
198;174;2;16;32;18;0
199;192;2;12;32;14;0
200;206;2;12;32;14;0
201;220;2;12;32;14;0
202;234;2;12;32;14;0
203;248;2;12;32;14;0
204;262;2;12;32;14;0
205;276;2;12;32;14;0
206;446;2;12;32;14;0
207;102;36;12;32;14;0
208;116;36;14;32;16;0
209;132;36;14;32;14;0
210;488;36;12;32;14;0
211;2;70;12;32;14;0
212;16;70;12;32;14;0
213;30;70;14;32;14;0
214;46;70;12;32;14;0
215;60;70;12;32;14;0
216;74;70;12;32;14;0
217;88;70;12;32;14;0
218;102;70;12;32;14;0
219;130;70;12;32;14;0
220;272;70;12;32;14;0
221;144;70;12;32;14;0
222;158;70;12;32;14;0
223;172;70;12;32;14;0
224;186;70;12;32;14;0
225;200;70;12;32;14;0
226;214;70;12;32;14;0
227;228;70;14;32;14;0
228;244;70;12;32;14;0
229;258;70;12;32;14;0
230;470;36;16;32;18;0
231;116;70;12;32;14;0
232;456;36;12;32;14;0
233;276;36;12;32;14;0
234;148;36;12;32;14;0
235;162;36;12;32;14;0
236;176;36;12;32;14;0
237;190;36;12;32;14;0
238;204;36;12;32;14;0
239;218;36;12;32;14;0
240;232;36;12;32;14;0
241;246;36;14;32;14;0
242;262;36;12;32;14;0
243;290;36;12;32;14;0
244;432;36;12;32;14;0
245;304;36;14;32;14;0
246;320;36;12;32;14;0
247;334;36;12;32;14;0
248;348;36;12;32;14;0
249;362;36;12;32;14;0
250;376;36;12;32;14;0
251;390;36;12;32;14;0
252;404;36;12;32;14;0
253;418;36;12;32;14;0
254;286;70;12;32;14;0
255;30;172;12;32;14;0
